MD06048 - [ H3037 ] - FRA Remedials - Planned                 This job is for Cradford House North and South. Schedule of Works ISSUE 1 Assigned To All Double Door Cupboards (176 In	3
Full Van Load / Bed frame x 7 / lots of wood / Door x 6 / light x6 / Misc Cost  £59.51	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   please attend to re-secure metal/magnet hinge at the bottom of the main entrance door.	3
To supply and install a CSL Digi Air single path unit for fire alarm connection to Southern Monitoring with one year’s monitoring complete with Power Supply Price. £312.00 +VAT. Authorised by Peter Muir  MD05178 - [ 50421 ]- Fire Systems Repairs	3
Date:   03/06/2018 Invoice number :  ESBR2345 Date Job Completed :  03/06/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North   Cost  £59.51	3
follwoing electricans attendance multi trade to attend to fix bollard is very loose at the base due to being repeatedly leaned on.  Just outside the main entrance door for 55 Palmers Road  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
[COST CORRECTION FOR JOB REF J0FL5M] - PALMER450000 - Per contract perform Planned and Preventative Maintenance on lift OHG224  MD05161 - [ 20372 ] - Lift Servicing - M&E	3
[COST CORRECTION FOR JOB REF J0FL5N] - PALMER550000 - Per contract perform Planned and Preventative Maintenance on lift OHG225  MD05161 - [ 20372 ] - Lift Servicing - M&E	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   As per Ceire Sheehy.  Push bar on fire door on level 3 is not working.  Fire door on level 8 is really stiff and hard to open.	3
Access Details:Kiera - Housing officer   description: Please attend to rectify faulty fire door which will not close or open fully. Door is located on the 7th floor end of the corridor near 701 and 706.   MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   the fire door in cradford house south floor 8 at the end of corridor 813-818 is only opening part of the way.	3
Emergency - Cradford House North MED is not locking as magnet has been unscrewed to allow unknowns in to the communal area. survey door with regards to replacement using multi steel as the manufacture  MD05113 - [ 20080 ] - Entry phone - M&E	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   EMERGENCY DOOR RELEASE GREEN BOX BROKEN - INTERNAL / SAFETY FIRE DOOR 3RD FLOOR -LIFT LOBBY -  LEFT HAND SIDE Maria	3
Emergency - please inspect 55 palmer road MED as there is a Mag strip that holds the door open please report back with finding. also please try another solution to keep the mag strip in place  MD05113 - [ 20080 ] - Entry phone - M&E	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   emergency light monthly flick test	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   emergency light monthly flick test	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   emergency light monthly flick test	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   emergency light monthly flick test	3
Remedy lights out on:  9th floor one out near flat 905 6th floor one out in corridor 601-606 5th floor one light missing in corridor on left hand side if facing the road.    MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05050 - [ 20260 ] - Pest Control - Planned                 Please investigate and bait where possible the communal area and risers make any recommendations and please take pictures for cockroach infestation.  As reported by Flat 416 they have seen the bugs in their property on 3 different occasions and now in the corridor.  Concierge will be able to give you access into the block.  Any problems please contact Ceire Sheehy (Housing Officer)	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive                 Lights out in the following locations: In the stairwell: floor 9 floor 8 7 and 6. Light out in the 5th floor corridor leading to flats 517-518 Light on floor 2 next to the lift Light on floor 1 next to the lift	3
2 x FF / WM/ Wood / Exercise bike /wood / misc Date:   21/06/2018 Invoice number :  ESBR2477 Date Job Completed :  21/06/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Aran to attend to make safe 2 x electrical bollards on palmers road adjacent to Evans Apartment -	3
EMERGENCY - COMMUNAL  - there is a leak on the 5th floor coming from the ceiling. Its getting worse. Please attend to inspect and remedy Caretaker Reece  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Communal ground floor corridor - Remedy x 2 lights not working.	3
Flat 31 eport there is no signal into their flat. No channels are coming on. Sky attended and advised its not their issue. Mrs Razia Khanom  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
of Fault: From recent tank inspections there was light to moderate debris and biofim found in the cold water tanks. Remedial Action Plan:Chlorinate 9 tanks on site. - £3600.00 + VAT. Authorised by Peter	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   Emergency Lighting Monthly Flick Test Flats 1-8	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   Emergency Lighting Monthly Flick Test	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   Emergency Lighting Monthly Flick Test	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   Emergency Lighting Monthly Flick Test Flats 1-8	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   Emergency Lighting Monthly Flick Test	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   Emergency Lighting Monthly Flick Test	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   Emergency Lighting Survey	3
MD05179 - [ 20382 ] - Testing Emergency Lighting   Emergency Lighting Survey	3
MD05107 - [ 54150 ] - AOV (Smoke Vents) - M&E                 Can you please arrange for AES to attend site as per Roberts Hobbs instructions for them to attend the Sutton Wharf North Concierge Office for an inspection and to provide a quotation for a hot and cold heating system. There isn’t currently one there and there is no ventilation system. They have obtained a portable unit but there is nowhere for this to be vented. Please attend urgently. Access	3
EMERGENCY - * CRADFORD HOUSE NORTH NEXT TO 3 e exit sign is hanging off the ceiling - wires are exposed. By the fire exit door on the 3rd floor. Nancy -  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
[COST CORRECTION FOR JOB REF J0G1R7] - PALMER450000 - Per contract perform Planned and Preventative Maintenance on lift OHG224  MD05161 - [ 20372 ] - Lift Servicing - M&E	3
[COST CORRECTION FOR JOB REF J0G1R8] - PALMER550000 - Per contract perform Planned and Preventative Maintenance on lift OHG225  MD05161 - [ 20372 ] - Lift Servicing - M&E	3
As per Lefty please replace  2 x bollards on the main road adjacent to Evans apartments  and  x bollards  near the concierge office. 6 bollards in total. Do not move or alter AS PER LEFTY  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD06003 - [ 53080 ] - Estate Improvements Revenue - Planned                 Follow on from J0FW6W - Communal Area - please attend and re-fix/renew x 2 electrical paving bollards on by Evans Apartments (43 Palmers Road E2); the bollards have been made safe/isolated and are clearly marked with hazard tape. Please replace missing heads if possible or replace to match existing if renewal is required. For parking please refer to concierge office close by at 23 Palmers Road.	3
Sofa / Sofa Bed / Mattress /Misc Date:   13/07/2018 Invoice number :  ESBR2627 Date Job Completed :  13/07/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
Access Details:  description:Emergency -45 Palmers Road Cradford House North  door call panel  frozen  out of service residents/visitors are not allowed to call the flats  reported by concierge -  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
Install drop key as per FRA - Further details sent to NACD via email as previously they were unable to carry this out.  MD06040 - [ 53070 ] - Works from FRA - Planned	3
MD05180 - [ 50422 ] - Repairs to Emergency Lighting - Planned   Emergency Lighting replacement	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   monthly flick test	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   monthly flick test	3
Full Van Load/lots of woos/ 2x FF/ 2x TV / Carpets/ Misc / Mattress Cost  £59.51	3
MD06077 - [ H3039 ] - Electrical Testing (Communal) - Planned   EICR	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Access Details: ancy Berry Concierge description:No landing lights to communal area on 6th floor.  ancy Berry Concierge	3
Confirmation Order - OOH Callout - Fault reported at FAP on 9th floor checked panel (em radio controller) fault free. AOV hatch okay on 9th floor AOV stair vent on 9th open and could be reset power evident on MCP by vent window non responsive. the total  MD05215 - [20096] - EFSW: Fire Alarm Maintenance - M&E	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   8th Floor - Sensor light not coming on straightaway.	3
MD05180 - [ 50422 ] - Repairs to Emergency Lighting - Planned   Emergency Lighting Installation/Replacement	3
MD05180 - [ 50422 ] - Repairs to Emergency Lighting - Planned   Emergency Lighting Installation/Replacement	3
Access Details:Nancy Berry - escription:Please attend to rectify CCTV -Concierge reports that servers are down and there is no CCTV coverage for Sutton wharf south.  MD05164 - [ 50413 ] - CCTV Repairs - M&E	3
MD05101 - [ 50125 ] - Communal Repairs - M&E   Provide 3 x PL25 padlocks @ £110 on a 5 day response	3
MD05164 - [ 50413 ] - CCTV Repairs - M&E   CCTV fault - please inspect remedy and report back	3
FF / Sofa / carpet Date:   05/08/2018 Invoice number :  ESBR2775 Date Job Completed :  05/08/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER450000 - Per contract perform Planned and Preventative Maintenance on lift OHG224	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER550000 - Per contract perform Planned and Preventative Maintenance on lift OHG225	3
Following a FRA & H&S visit-  Danger of falling in-between the floors of the intake cupboards. Therefore install a new low level Kee-clamp handrail fixed to inside of timber door frame approx 1700mm wide.  Using purpose made kee Klamp fixings Tppe 81 al  MD06079 - [ H3031 ] - Internal Common Parts - Planned	3
Defective intercom system - Residents are unable gain access into the building by with fob keys and also unable to release the door from the flats. Reported by concierge.  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
Following a FRA & H&S visit-  Danger of falling in-between the floors of the intake cupboards. Therefore install a new low level Kee-clamp handrail fixed to inside of timber door frame approx 1700mm wide.  Using purpose made kee Klamp fixings Tppe 81 al  MD06079 - [ H3031 ] - Internal Common Parts - Planned	3
MD05101 - [ 50125 ] - Communal Repairs - M&E   Emergency - Please attend to a leak from the first riser as you enter the car park.	3
MD05165 - [ 20371 ] - Water Pump Servicing - M&E   The service is due at Suttons Wharf and we need to arrange this and a tanker.  Could you please provide a PO for £2495.00+VAT.	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Main Entrance door / lift lobby for 55 Palmers Road- The metal strip that is holding the carpet to the floor is lifting and becomes a hazard maria	3
Install drop key & Carry out health check on MED to ensure the electronic securing device is working correctly provide cert/job sheet as per FRA..  MD05121 - [ H3040 ] - Door Entry Systems - M&E	3
EMERGENCY-  Communal corridor on 7th floor is complete darkness. Access to intake cupboard from concierge they are on site 24hours.  Reported by Housing Officer who advised that was a health and safety issue.  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
Plastic / Bike / clothes / Wood / Misc Date:   26/08/2018 Invoice number :  ESBR2935 Date Job Completed :  26/08/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER550000 - Per contract perform Planned and Preventative Maintenance on lift OHG225	3
MD05180 - [ 50422 ] - Repairs to Emergency Lighting - Planned   QU-1396 Replacement of Emergency Lighting	3
Full van Load / 2 x mattress/ Wood / Sofa Date:   30/08/2018 Invoice number :  ESBR2949 Date Job Completed :  30/08/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
MD05207 - [54156] - EFSW: AOV - M&E   Quote Ref - 13614 / 28042 / 0 - AOV System £58.00 Supply 10 x AOV keys. Authorised by Rob Hobbs	3
MD05167 - [ 20374 ]- Security and Access Control Systems Servicing - M&E   Risk assessment - 4118	3
MD05167 - [ 20374 ]- Security and Access Control Systems Servicing - M&E   Risk assessment - 4119	3
MD05101 - [ 50125 ] - Communal Repairs - M&E   Emergency - AOV alarms going off on several floors. concierge on site	3
MD05101 - [ 50125 ] - Communal Repairs - M&E                 Access Details:Uvane - escription:Please attend to rectify defective door entry system concierge reports that the magnetic lock to the doors 8th and the 9th Floors and the car park 55 bike store are not locking.  Please also attend to remedy MED concier	3
Access Details:concierge Nancy Berry   description:Previous job not carried out J0FA7R 2 x metal bollards outside Nos. 55 and 57 One leaning and needs rebidding and one completely out which is in cupboard where concierge is  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
9th floor 2 out 8th floor 2 out 7th floor 1 light out 6th floor 2 lights out 5th floor one light 4th floor 1 light ground floor 1 out  stairwell 5 lights out +442088215431  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
Misc Bulk Rubbish Collection Date:   07/09/2018 Invoice number :  ESBR2994 Date Job Completed :  07/09/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
**** Sutton wharf south *** The door that leads from the car park at Suttons Wharf South to the lift is broken and doesn't lock properly when it closes.  This has been faulty in the past and temporarily mended may need replacing  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER450000 - Per contract perform Planned and Preventative Maintenance on lift OHG224	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER550000 - Per contract perform Planned and Preventative Maintenance on lift OHG225	3
MD06048 - [ H3037 ] - FRA Remedials - Planned   as per FRA- Fire & Safety Signs	3
LEAK IN THE CAR PARK FROM  THE HEATING PIPE - ON THE RIGHT HAND SIDE NEXT TO THE MAIN ENTRANCE GATE TO THE CAR PARK. Parts ordered to carry out permanent repair when shut down.  MD05172 - [ 50417 ] - Gas Communal Repairs	3
MD05162 - [ 50412 ] - Lift Repairs - M&E                 Unit Ref OHG225 Cradford House South Communal Area E2 ODG Quotation Ref RQ340557 Date 23/7 /18 To degrease and paint lift pit area To provide a landing safety barrier to be kept on site To supply and fit headroom notice top of shaft To supply and fit rub	3
Overhaul/renew bollard outside main door Timmins Apartment.  Bollard is currently in caretaker cupboard at the 23 Palmers Road.  Reported by: Concierge - Adam Mikolajczak:   MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Defective lobby lights on  4th 8th floor not working.	3
4x mattress /Lots of wood /B/Frame Date:   21/09/2018 Invoice number :  ESBR3057 Date Job Completed :  21/09/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
MD05101 - [ 50125 ] - Communal Repairs - M&E   EMERGENCY - the MED to the block isn't locking. please attend asap and remedy.	3
MD05101 - [ 50125 ] - Communal Repairs - M&E   Loss of TV signal to flat 318 -	3
MD05162 - [ 50412 ] - Lift Repairs - M&E                 Unit Ref OHG224 Gradford House North Communal E2 ODF Quotation Ref RQ340556 Date 23/7/18 To degrease and paint lift pit area To provide a landing safety barrier to be kept on site To supply and fit headroom notice top of shaft To supply and fit rubber ma	3
Intercom on 55 Palmers road is faulty also 57 palmers road please carry out full inspection ensuring all corridor doors and MED's are working please take photos  MD05113 - [ 20080 ] - Entry phone - M&E	3
MD05113 - [ 20080 ] - Entry phone - M&E   Quotation Reference: #157659 - Back box replacement for MED	3
Emergency  Defective CCTV camera in the concierge office is not working.  No visual on the screen.  Access:  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting monthly test - August	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting monthly test - August	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting monthly test - June	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting monthly test - June	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting monthly test - June	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting monthly test - June	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting monthly test - June	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting monthly test - June	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting Monthly Test - September	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting Monthly Test - September	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting Monthly Test - September	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER550000 - Per contract perform Planned and Preventative Maintenance on lift OHG225	3
Leak on pipe in car park  system needs to be shut down and drained to change part. Please do so urgently as leak is extreme.  MD05172 - [ 50417 ] - Gas Communal Repairs	3
As per Issy - There is a leak in the riser cupboard at Cradford House meter room 7.  Dave has advised it looks to be waste pipe leaking or at least the waste pipe is not helping the leak!  Riser keys are held by the concierge at 23 Palmers Road  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
Access Details:Flat 324 -   description:Tenant flat No.324 called to report he has seen one mouse in the property. - Spoke to Safeguard who require a new job  Flat 324 -  MD05050 - [ 20260 ] - Pest Control - Planned	3
Emergency - Resident of flat 604 reporting the smoke ventilators 2x on the communal corridor are defective. Please rectify  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
4th floor door leading to flat 412 is securing - fob accessed please inspect and remedy fault with maglock nancy (concierge) -   Emergency - as there are asb issues  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
Concerige nancy reporting communal hallway door on 8th floor leading to flat 812 does nt secure - fob accessed fault with maglock please inspect and remedy ASB ISSUES IN THE BLOCK Nancy (concierge) -  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
Please attend the boiler plant room. The controller looks to have locked out the controller time is 17hrs plus out of adjustment and cannot be advanced due to a comms error message.  MD05110 - [ 54070 ] - Cyclical M&E - M&E	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER450000 - Per contract perform Planned and Preventative Maintenance on lift OHG224	3
Following on from leak in car park leak on riser (meter room 7) found. Also loss of heating at Cradford House Carla attended out of hours.  MD05172 - [ 50417 ] - Gas Communal Repairs	3
MD05172 - [ 50417 ] - Gas Communal Repairs                 For the last 2 days. Multiple flats from Cotteral Hosue Cradford House and Palmers Road have reported they have been  without hot water.  -303 Cotterel House  -811 Cradford House -55 Palmers Road  Please check if the plant room is functioning efficiently and if there is an adequate flow rate and pressure.	3
MD05173 - [ 20375 ] - Lightning Protection Maintenance - M&E   Lighting and protection testing completed in August 2018 £150.00 + VAT.	3
MD05173 - [ 20375 ] - Lightning Protection Maintenance - M&E   Lighting and protection testing completed in August 2018 £150.00 + VAT.	3
of works • To supply and install a 2MP IP camera in agreed location  - 10 day response - items delivered to myself at SWS  MD05164 - [ 50413 ] - CCTV Repairs - M&E	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Main entrance door is not shutting it has dropped in its hinge and needs to be re secured. Door is permanently open until this repair is completed.	3
Shutdown for strainers valves and associated works in Estate. Please vent risers following completion of works. Block notices have been put up.  MD05172 - [ 50417 ] - Gas Communal Repairs	3
Defective door not locking on 3rd floor towards flat 318 .  Emergency Exit box (green box) is not working has fallen apart towards flat 309   MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
Access Details:Eurain  escription:EMERGENCY- Eurain a concierge for block 45 Cradford House North reports that the communal window in 4th floor stair case is hanging off facing the main entrance. please make safe   Eurain  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   confirmation order for OOH 308181018 18/10- No communal lights and door entry not working	3
MD05165 - [ 20371 ] - Water Pump Servicing - M&E                 Dear Lori We are writing to inform you that a service is now due on your pump equipment the charge as per your agreement is £2495.00 + VAT.  We would like to schedule a service on a date that is convenient and would appreciate if you would contact us	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting Monthly Test - October	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting Monthly Test - October	3
MD05179 - [ 20382 ] - Testing Emergency Lighting - Planned   Emergency Lighting Monthly Test - October	3
Defective door not locking on 3rd floor towards flat 318 . Emergency Exit box (green box) is not working has fallen apart towards flat 309  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   CAR PARK  - 1 light by the staircase (B45) 1 light above the Electric meter room 2 door  maria	3
Emergency  Doors not locking on floors 9th8th and 7th reported by Concierge.  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD05050 - [ 20260 ] - Pest Control - Planned                 Access Details:Raymond Concierge -  description:Please attend to eradicate cockroaches to the property concierge Raymond has reported cockroaches to the communal areas of the property and have been seen on the 4th floor intake cupboard.	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Emergency - No lighting on the 5th floor landing near 513. Reported by the concierge	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Quote 038690- Evans apartments Concierge toilet cold tap - Attend site and carry out resampling - £80.00 + VAT.	3
3x Sofa / Wood / Misc Date:   26/10/2018 Invoice number :  ESBR3290 Date Job Completed :  26/10/2018 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
Access Details:Nancy Concierge - escription:Please attend to remedy faulty fire exit sign concierge reporting that sign is hanging by exposed wires  please make safe.  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   No lighting on the 5th floor landing near 513. Reported by the concierge nancy +447554113479	3
Please investigate and treat property for cockroaches and can the communal areas be also looked at. Flat 5 Mrs Sultana Razia –    lat 2 Mrs Lal Bibi - 07538292273  MD05050 - [ 20260 ] - Pest Control - Planned	3
MD05172 - [ 50417 ] - Gas Communal Repairs                 Please attend and try and re-balance system to provide better pressure to all blocks while we wait for new pump to be fitted to increase permanently. FIit Insulation jacket for 5'' & 6'' Separators. Fit 50mm PN16 (Micro-de-aerator) Air/Dirt+Magnet Stain	3
MD05180 - [ 50422 ] - Repairs to Emergency Lighting - Planned   Emergency Lighting Replacement	3
Remedy tube light out in car park entrance to block 67 Wharton House. Reported by Concierge.    MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
Full Van load / Sofax3 / Mattressx3 / Lots of Wood /B/Fx4 / Glass / Toys / carpet Cost  £59.51	3
MD05164 - [ 50413 ] - CCTV Repairs - M&E   Servers 1 and 2 to CCTV camera is down and is not connecting in Concierge office.	3
MD05207 - [54156] - EFSW: AOV - M&E   *HIGH RISK BLOCK* AOV's open and panel is showing a fault. Access via concierge.	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05215 - [20096] - EFSW: Fire Alarm Maintenance - M&E   Small Works Order - 1 x inlet glass @ £59.00	3
£ 4 23019 Float Switch  £260.00+VAT 1 14213 Aquaseal £69.50+VAT TOTAL £32	3
MD05172 - [ 50417 ] - Gas Communal Repairs                 Please check what needs to be done to improve heating and hot water to Wharton House multiple residents have advised the either have intermittent services or no services at all.  Flats 203 303 401 and 403 have called in.  Following the balancing carrie	3
CRADFORD HOUSE NORTH & SOUTH - cut lock to replace lock on roof access please provide 3 sets of keys to Anisah  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD06048 - [ H3037 ] - FRA Remedials - Planned   As per FRA- Planned maintenance to remove PIB box	3
MD06048 - [ H3037 ] - FRA Remedials - Planned                 Fire & safety signs Are there any other measures required in relation to firefighter access or water supplies? THE BUILDING LEGEND AT GROUND AND BASEMENT LEVELS ARE REQUIRED TO BE AMENDED TO STATE FLATS 501-504 - THE BUILDING LEGEND CURRENTLY STATES FIFTH	3
MED to 55 Cradford house the MED opens and closes by the Meg strip can be pulled out and turned to the side which stops the MED from engaging to secure the door please inspect remedy and report back  MD05113 - [ 20080 ] - Entry phone - M&E	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER450000 - Per contract perform Planned and Preventative Maintenance on lift OHG224	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER550000 - Per contract perform Planned and Preventative Maintenance on lift OHG225	3
MD05172 - [ 50417 ] - Gas Communal Repairs                 SUTTONS WHARF NORTH ESTATE  WE ARE GOING TO BE CARRYING OUT WORK BETWEEN 10:30 AND 14:30 10/11/18. WE WILL BE ISOLATING THE BLOCK PARTIALLY DRAINING DOWN TO REMIDY STRAINING AND CLEAN. THIS IS DUE TO INTERMINT HEATING AND HOT WATER THROUGH BLOCK	3
Emergency - Please attend to faulty fire alarm on the car park area which has gone off and keep beeping. The concierge has advised  she cant find the panel. Please rectify  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
as per FRA- Insufficient fire stopping present in riser cupboards PU foam use and intumescent collars to UPVC pipework not present. (Check all riser cupboards on G floor level). Fire Stopping - Renew.  MD06048 - [ H3037 ] - FRA Remedials - Planned	3
As per Mark - please investigate a leak in the basement car park coming from the bottom of the riser.  MD05172 - [ 50417 ] - Gas Communal Repairs	3
Access Details:concierge Nancy Berry   description:Previous job not carried out J0FA7R 1 x metal bollards outside Nos. 55 and 57 One leaning and needs rebidding and one completely out which is in cupboard where concierge is  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05172 - [ 50417 ] - Gas Communal Repairs                 For Allan and Dave to attend Suttons Wharf this morning and take flow rates in risers - Whilst working on the pumps to improve the pressure on the heating and hot water flow the electrics have tripped. Please investigate and rectify.	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Remedy - defective communal lights not working Outside flat 911 817 711 outside lift on 5th floor 417.	3
MD05207 - [54156] - EFSW: AOV - M&E   to repair the extractor fan in the toilet of suttons wharf north concierge	3
MD05172 - [ 50417 ] - Gas Communal Repairs   ALLAN TO CHECK BOILER AT SUTTONS WHARF	3
MD05172 - [ 50417 ] - Gas Communal Repairs   AS PER ALLAN CHECKING BUFFER VESSEL FOR THERMAL EFFIENCY	3
Following out of hours works please can you carry out some works on the bellows and butterfly valves found to be catching. Residents have been advised this will happen between 10:30am and 14:30pm on the 20th November.  MD05172 - [ 50417 ] - Gas Communal Repairs	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   5th floor landing 513 - 518 in cradford house south as the lights are all faulty.	3
MD05107 - [ 54150 ] - AOV (Smoke Vents) - M&E   AOV needs to be reset urgently faults showing on all MCP of corridor windows.	3
AOV was activated within the block which triggered the fire alarm in the car park but fault was not seen on main panel located in 23 Palmers Road office please investigate further. Arrange attendance and she will meet on site and explain faults further.  MD05107 - [ 54150 ] - AOV (Smoke Vents) - M&E	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Temperature Monitoring	3
MD06082 - [ 20376 ] - Roof Man Safe Maintenance - M&E   Roof mansafe inspection due for December 2018 - £295.00 + VAT	3
MD06082 - [ 20376 ] - Roof Man Safe Maintenance - M&E   Roof mansafe inspection due for December 2018 - £295.00 + VAT	3
MD06082 - [ 20376 ] - Roof Man Safe Maintenance - M&E   Roof mansafe inspection of Cradford House North & South due in December 2018 - £295.00 + VAT	3
